id_payment,id_order,metode_bayar,amount
2207,2207,E-Wallet,11700
2208,2208,E-Wallet,30800
2209,2209,Card,20800
2210,2210,Card,34800
2211,2211,Cash,11200
2212,2212,E-Wallet,9100
2213,2213,Card,12200
2214,2214,Card,31300
2215,2215,Cash,12700
2216,2216,E-Wallet,8600
2217,2217,Cash,31400
2218,2218,Card,32400
2219,2219,E-Wallet,29300
2220,2220,Cash,31800
2221,2221,Card,13500
2222,2222,Cash,15100
2223,2223,Cash,27700
2224,2224,Cash,28100
2225,2225,E-Wallet,23600
2226,2226,Cash,29500
2227,2227,E-Wallet,15600
2228,2228,E-Wallet,7700
2229,2229,Card,10500
2230,2230,E-Wallet,22600
2231,2231,E-Wallet,14100
2232,2232,E-Wallet,17400
2233,2233,E-Wallet,30600
2234,2234,E-Wallet,19900
2235,2235,Cash,11300
2236,2236,Cash,30400
2237,2237,Card,25500
2238,2238,Cash,12200
2239,2239,Cash,17600
2240,2240,Cash,19900
2241,2241,Card,20800
2242,2242,Cash,29400
2243,2243,E-Wallet,33000
2244,2244,Cash,11300
2245,2245,E-Wallet,8900
2246,2246,Cash,9600
2247,2247,Card,10900
2248,2248,Cash,28200
2249,2249,Card,28800
2250,2250,E-Wallet,23800
2251,2251,E-Wallet,21900
2252,2252,E-Wallet,21700
2253,2253,Card,34900
2254,2254,Card,21300
2255,2255,Cash,14000
2256,2256,E-Wallet,32600
2257,2257,E-Wallet,14400
2258,2258,E-Wallet,26500
2259,2259,Card,8500
2260,2260,Card,19200
2261,2261,Card,8900
2262,2262,Cash,34400
2263,2263,Cash,20700
2264,2264,Card,20400
2265,2265,Cash,11700
2266,2266,Card,17200
2267,2267,E-Wallet,31900
2268,2268,E-Wallet,8700
2269,2269,Cash,28200
2270,2270,Cash,8300
2271,2271,Cash,27200
2272,2272,Cash,24500
2273,2273,Cash,24200
2274,2274,Card,22300
2275,2275,E-Wallet,16800
2276,2276,E-Wallet,19000
2277,2277,Card,13300
2278,2278,E-Wallet,13000
2279,2279,Card,13800
2280,2280,Cash,34200
2281,2281,Cash,14800
2282,2282,Card,22500
2283,2283,Card,8400
2284,2284,E-Wallet,35400
2285,2285,E-Wallet,10000
2286,2286,E-Wallet,12700
2287,2287,Cash,15200
2288,2288,E-Wallet,12400
2289,2289,Cash,15600
2290,2290,Card,12000
2291,2291,Cash,28800
2292,2292,Cash,14200
2293,2293,E-Wallet,26000
2294,2294,Cash,27200
2295,2295,Cash,18100
2296,2296,Card,17500
2297,2297,Card,17300
2298,2298,Cash,16400
2299,2299,Cash,12700
2300,2300,Card,26700
2301,2301,E-Wallet,21400
2302,2302,E-Wallet,22000
2303,2303,Cash,32600
2304,2304,E-Wallet,31500
2305,2305,Card,28200
2306,2306,Card,13700
2307,2307,Card,21300
2308,2308,Cash,22400
2309,2309,Cash,34100
2310,2310,Card,19700
2311,2311,Cash,29600
2312,2312,Card,31600
2313,2313,E-Wallet,11600
2314,2314,Card,30000
2315,2315,E-Wallet,18100
2316,2316,E-Wallet,11700
2317,2317,Cash,34100
2318,2318,E-Wallet,17400
2319,2319,Cash,10800
2320,2320,Cash,26700
2321,2321,Cash,30600
2322,2322,Cash,24700
2323,2323,Cash,20200
2324,2324,Card,27600
2325,2325,Cash,27800
2326,2326,Cash,21100
2327,2327,Card,17500
2328,2328,E-Wallet,18000
2329,2329,Cash,34200
2330,2330,Cash,16800
2331,2331,Card,16400
2332,2332,E-Wallet,11500
2333,2333,E-Wallet,32000
2334,2334,Card,16800
2335,2335,E-Wallet,19900
2336,2336,E-Wallet,18400
2337,2337,Card,23000
2338,2338,Cash,27300
2339,2339,E-Wallet,23100
2340,2340,Cash,27700
2341,2341,Card,18900
2342,2342,Card,25600
2343,2343,Cash,33100
2344,2344,Card,16600
2345,2345,Cash,25800
2346,2346,Cash,31100
2347,2347,Card,22100
2348,2348,Card,9300
2349,2349,E-Wallet,22700
2350,2350,E-Wallet,13200
2351,2351,Card,26800
2352,2352,E-Wallet,21600
2353,2353,Cash,18700
2354,2354,E-Wallet,22700
2355,2355,E-Wallet,17500
2356,2356,Card,15100
2357,2357,E-Wallet,10500
2358,2358,Cash,26700
2359,2359,Cash,20200
2360,2360,Card,20100
2361,2361,E-Wallet,25100
2362,2362,Cash,9700
2363,2363,E-Wallet,15100
2364,2364,Cash,29200
2365,2365,E-Wallet,29300
2366,2366,Cash,26200
2367,2367,Card,29800
2368,2368,Cash,32000
2369,2369,Cash,16000
2370,2370,Card,29000
2371,2371,Cash,24200
2372,2372,E-Wallet,15000
2373,2373,E-Wallet,26800
2374,2374,Cash,17100
2375,2375,Cash,23200
2376,2376,Cash,21300
2377,2377,Cash,29100
2378,2378,E-Wallet,20300
2379,2379,Cash,9000
2380,2380,Cash,19300
2381,2381,E-Wallet,26300
2382,2382,Card,20200
2383,2383,Card,14700
2384,2384,Card,9900
2385,2385,Card,17600
2386,2386,E-Wallet,10700
2387,2387,E-Wallet,17400
2388,2388,E-Wallet,14400
2389,2389,Card,33100
2390,2390,Cash,27400
2391,2391,E-Wallet,21200
2392,2392,E-Wallet,22700
2393,2393,Cash,18400
2394,2394,Cash,20500
2395,2395,Card,22000
2396,2396,Card,10000
2397,2397,E-Wallet,18000
2398,2398,Card,13700
2399,2399,E-Wallet,23600
2400,2400,E-Wallet,30500
2401,2401,Card,10300
2402,2402,Cash,21800
2403,2403,Cash,9600
2404,2404,Card,30100
2405,2405,Cash,8700
2406,2406,Cash,25200
2407,2407,E-Wallet,32300
2408,2408,Cash,22900
2409,2409,Card,24800
2410,2410,E-Wallet,17600
2411,2411,E-Wallet,17300
2412,2412,Card,31200
2413,2413,Cash,23600
2414,2414,E-Wallet,24600
2415,2415,Card,27100
2416,2416,E-Wallet,33100
2417,2417,Card,24600
2418,2418,Card,21300
2419,2419,E-Wallet,18600
2420,2420,E-Wallet,20900
2421,2421,E-Wallet,27600
2422,2422,Cash,27800
2423,2423,Card,22800
2424,2424,E-Wallet,29400
2425,2425,E-Wallet,11200
2426,2426,E-Wallet,19200
2427,2427,Cash,10900
2428,2428,Cash,26000
2429,2429,Cash,29900
2430,2430,Card,26400
2431,2431,Card,17800
2432,2432,Card,32900
2433,2433,E-Wallet,14400
2434,2434,Card,25700
2435,2435,Card,9900
2436,2436,E-Wallet,33000
2437,2437,E-Wallet,20400
2438,2438,Card,17600
2439,2439,Card,9900
2440,2440,Card,12200
2441,2441,E-Wallet,11400
2442,2442,Card,30500
2443,2443,Cash,20100
2444,2444,Card,30300
2445,2445,E-Wallet,31100
2446,2446,Card,27900
2447,2447,Cash,15600
2448,2448,Cash,29400
2449,2449,Card,15900
2450,2450,Card,27000
2451,2451,Cash,20700
2452,2452,Cash,19600
2453,2453,E-Wallet,11000
2454,2454,E-Wallet,9300
2455,2455,Cash,23200
2456,2456,Card,27000
2457,2457,E-Wallet,12900
2458,2458,E-Wallet,33600
2459,2459,E-Wallet,29100
2460,2460,Card,13400
2461,2461,E-Wallet,23900
2462,2462,Cash,14100
2463,2463,E-Wallet,12100
2464,2464,Cash,32300
2465,2465,Cash,30200
2466,2466,Cash,17600
2467,2467,Card,29200
2468,2468,Card,10400
2469,2469,Cash,32200
2470,2470,Cash,9300
2471,2471,Cash,20500
2472,2472,E-Wallet,17400
2473,2473,Cash,27200
2474,2474,Card,16900
2475,2475,Cash,9200
2476,2476,E-Wallet,14000
2477,2477,Card,18300
2478,2478,Cash,29600
2479,2479,E-Wallet,20700
2480,2480,Card,13200
2481,2481,E-Wallet,10300
2482,2482,Cash,32400
2483,2483,Cash,19600
2484,2484,E-Wallet,29600
2485,2485,Cash,32400
2486,2486,Cash,23900
2487,2487,Card,22300
2488,2488,E-Wallet,22300
2489,2489,Card,29200
2490,2490,E-Wallet,34600
2491,2491,E-Wallet,28300
2492,2492,E-Wallet,19100
2493,2493,Cash,26200
2494,2494,Cash,32900
2495,2495,Card,27000
2496,2496,Card,24300
2497,2497,Cash,10100
2498,2498,E-Wallet,23900
2499,2499,Card,33200
2500,2500,Cash,29500
2501,2501,Cash,25000
2502,2502,Card,17000
2503,2503,E-Wallet,31200
2504,2504,Card,25300
2505,2505,Card,12300
2506,2506,E-Wallet,17600
2507,2507,E-Wallet,16100
2508,2508,E-Wallet,26300
2509,2509,E-Wallet,31800
2510,2510,Card,10200
2511,2511,Cash,10500
2512,2512,Cash,18100
2513,2513,Cash,29400
2514,2514,Card,18200
2515,2515,Cash,7600
2516,2516,E-Wallet,13400
2517,2517,Cash,27500
2518,2518,E-Wallet,33800
2519,2519,Cash,32800
2520,2520,Cash,19600
2521,2521,Card,6500
2522,2522,Cash,10800
2523,2523,E-Wallet,7600
2524,2524,Cash,10400
2525,2525,Card,7600
2526,2526,E-Wallet,8200
2527,2527,Card,7800
2528,2528,Cash,6700
2529,2529,E-Wallet,11000
2530,2530,Card,10900
2531,2531,Cash,8800
2532,2532,E-Wallet,8900
2533,2533,Card,9100
2534,2534,Cash,7300
2535,2535,Cash,10400
2536,2536,Cash,8000
2537,2537,E-Wallet,10100
2538,2538,Card,9900
2539,2539,E-Wallet,7900
2540,2540,Cash,7500
2541,2541,E-Wallet,6200
2542,2542,Card,10400
2543,2543,Cash,9800
2544,2544,Card,7100
2545,2545,E-Wallet,10800
2546,2546,E-Wallet,10300
2547,2547,Card,9900
2548,2548,E-Wallet,9400
2549,2549,E-Wallet,9000
2550,2550,E-Wallet,10200
2551,2551,Card,6900
2552,2552,Card,7600
2553,2553,Cash,9600
2554,2554,E-Wallet,8200
2555,2555,Card,6800
2556,2556,Cash,9900
2557,2557,E-Wallet,10100
2558,2558,Cash,8300
2559,2559,Cash,11000
2560,2560,Cash,7000
2561,2561,E-Wallet,10900
2562,2562,E-Wallet,9400
2563,2563,E-Wallet,10600
2564,2564,Card,10300
2565,2565,E-Wallet,10000
2566,2566,Cash,9900
2567,2567,Card,9500
2568,2568,Card,6900
2569,2569,Card,7900
2570,2570,Card,7200
2571,2571,Card,8100
2572,2572,Cash,7500
2573,2573,Card,7900
2574,2574,Cash,7400
2575,2575,Cash,10200
2576,2576,Cash,9900
2577,2577,E-Wallet,9700
2578,2578,E-Wallet,8800
2579,2579,Cash,6800
2580,2580,E-Wallet,9900
2581,2581,Cash,7500
2582,2582,Cash,9700
2583,2583,Cash,9800
2584,2584,Cash,6600
2585,2585,E-Wallet,9100
2586,2586,Card,8500
2587,2587,Cash,9200
2588,2588,Card,10700
2589,2589,Card,10100
2590,2590,E-Wallet,10000
2591,2591,Cash,6200
2592,2592,Card,9200
2593,2593,E-Wallet,7400
2594,2594,Card,8300
2595,2595,E-Wallet,7500
2596,2596,Cash,8600
2597,2597,Card,10400
2598,2598,Card,11100
2599,2599,Card,8000
2600,2600,Cash,7500
2601,2601,Cash,8900
2602,2602,Cash,9300
2603,2603,Card,7500
2604,2604,E-Wallet,7100
2605,2605,Card,7700
2606,2606,Card,9500
2607,2607,Cash,7800
2608,2608,E-Wallet,6700
2609,2609,Card,9200
2610,2610,E-Wallet,6800
2611,2611,Card,10800
2612,2612,Card,7800
2613,2613,E-Wallet,33500
2614,2614,E-Wallet,31200
2615,2615,Cash,21700
2616,2616,E-Wallet,26500
2617,2617,Card,31700
2618,2618,E-Wallet,14600
2619,2619,E-Wallet,16500
2620,2620,Cash,34200
2621,2621,Cash,21900
2622,2622,Cash,22100
2623,2623,E-Wallet,30000
2624,2624,E-Wallet,31600
2625,2625,Card,19300
2626,2626,Card,20000
2627,2627,Card,32300
2628,2628,Card,28600
2629,2629,Cash,15000
2630,2630,E-Wallet,22500
2631,2631,Card,11400
2632,2632,Cash,9600
2633,2633,Card,10800
2634,2634,Cash,23700
2635,2635,E-Wallet,18600
2636,2636,Card,33000
2637,2637,Cash,9700
2638,2638,Cash,12700
2639,2639,Card,11000
2640,2640,Card,15800
2641,2641,Card,12100
2642,2642,Cash,34800
2643,2643,E-Wallet,18700
2644,2644,Card,12100
2645,2645,Cash,19700
2646,2646,Card,33200
2647,2647,Cash,14800
2648,2648,E-Wallet,15900
2649,2649,Cash,19000
2650,2650,E-Wallet,30500
2651,2651,Cash,10300
2652,2652,E-Wallet,15300
2653,2653,Cash,30300
2654,2654,Cash,16700
2655,2655,Cash,27300
2656,2656,E-Wallet,25600
2657,2657,Cash,27600
2658,2658,E-Wallet,19800
2659,2659,E-Wallet,17700
2660,2660,Card,8600
2661,2661,E-Wallet,17200
2662,2662,Card,11600
2663,2663,Cash,26200
2664,2664,Card,32400
2665,2665,Card,23700
2666,2666,E-Wallet,9700
2667,2667,Card,28900
2668,2668,Card,27900
2669,2669,Cash,21800
2670,2670,Card,31000
2671,2671,E-Wallet,10500
2672,2672,Cash,28800
2673,2673,Card,24200
2674,2674,Card,11700
2675,2675,Card,19100
2676,2676,Cash,9600
2677,2677,Cash,16100
2678,2678,Card,21900
2679,2679,E-Wallet,18900
2680,2680,Card,11400
2681,2681,Card,16900
2682,2682,Cash,31400
2683,2683,E-Wallet,33000
2684,2684,Card,27600
2685,2685,E-Wallet,23100
2686,2686,Cash,28200
2687,2687,Card,21000
2688,2688,Cash,11700
2689,2689,E-Wallet,26800
2690,2690,E-Wallet,10200
2691,2691,Cash,18800
2692,2692,E-Wallet,18700
2693,2693,Card,9900
2694,2694,Cash,10700
2695,2695,Cash,18100
2696,2696,E-Wallet,14300
2697,2697,Card,34000
2698,2698,Card,18700
2699,2699,Card,16800
2700,2700,Card,34200
2701,2701,Cash,30200
2702,2702,E-Wallet,13600
2703,2703,Cash,18300
2704,2704,Card,27900
2705,2705,Cash,29700
2706,2706,Card,15300
2707,2707,E-Wallet,19700
2708,2708,Cash,14500
2709,2709,Card,12500
2710,2710,Cash,15100
2711,2711,Cash,16900
2712,2712,Cash,22800
2713,2713,Cash,10000
2714,2714,E-Wallet,11900
2715,2715,E-Wallet,13000
2716,2716,E-Wallet,23700
2717,2717,E-Wallet,17000
2718,2718,Card,20000
2719,2719,Cash,15000
2720,2720,Cash,16000
2721,2721,E-Wallet,30200
2722,2722,Cash,17200
2723,2723,Card,11000
2724,2724,Cash,15700
2725,2725,Cash,17000
2726,2726,E-Wallet,19100
2727,2727,Cash,23600
2728,2728,Card,27700
2729,2729,Cash,24500
2730,2730,Card,15100
2731,2731,Cash,33300
2732,2732,Cash,11400
2733,2733,E-Wallet,31600
2734,2734,E-Wallet,25200
2735,2735,Cash,22100
2736,2736,Cash,12000
2737,2737,Card,7400
2738,2738,E-Wallet,8800
2739,2739,E-Wallet,10100
2740,2740,Card,8800
2741,2741,E-Wallet,8900
2742,2742,Card,8200
2743,2743,E-Wallet,11200
2744,2744,E-Wallet,8800
2745,2745,E-Wallet,11000
2746,2746,Cash,10800
2747,2747,Card,6700
2748,2748,Cash,9000
2749,2749,E-Wallet,8100
2750,2750,E-Wallet,10000
2751,2751,E-Wallet,8100
2752,2752,Card,8200
2753,2753,Card,8700
2754,2754,Cash,10000
2755,2755,Card,9400
2756,2756,Card,8000
2757,2757,Cash,7800
2758,2758,Card,10500
2759,2759,Cash,10400
2760,2760,Card,8800
2761,2761,Cash,10000
2762,2762,Card,9900
2763,2763,E-Wallet,9000
2764,2764,E-Wallet,9700
2765,2765,E-Wallet,7100
2766,2766,Card,9800
2767,2767,E-Wallet,6200
2768,2768,Card,6600
2769,2769,Cash,9800
2770,2770,E-Wallet,7900
2771,2771,E-Wallet,9100
2772,2772,E-Wallet,8600
2773,2773,E-Wallet,7400
2774,2774,Cash,8500
2775,2775,Cash,7600
2776,2776,Card,10500
2777,2777,Cash,9100
2778,2778,Card,7100
2779,2779,E-Wallet,8900
2780,2780,Card,8900
2781,2781,Card,9600
2782,2782,E-Wallet,10800
2783,2783,Cash,9900
2784,2784,Card,9400
2785,2785,E-Wallet,7000
2786,2786,Card,7800
2787,2787,E-Wallet,11100
2788,2788,Cash,7600
2789,2789,Cash,8700
2790,2790,E-Wallet,7500
2791,2791,Cash,7800
2792,2792,E-Wallet,7500
2793,2793,Cash,7600
2794,2794,Cash,7300
2795,2795,Cash,8500
2796,2796,Cash,7900
2797,2797,Card,10600
2798,2798,E-Wallet,9900
2799,2799,E-Wallet,9900
2800,2800,Cash,8300
2801,2801,Cash,6600
2802,2802,E-Wallet,9300
2803,2803,Card,7000
2804,2804,Card,9200
2805,2805,E-Wallet,10400
2806,2806,Card,8100
2807,2807,E-Wallet,8300
2808,2808,Card,10300
2809,2809,E-Wallet,7900
2810,2810,Cash,7300
2811,2811,Cash,8800
2812,2812,Cash,9300
2813,2813,Card,10300
2814,2814,Card,10900
2815,2815,E-Wallet,8800
2816,2816,Card,9900
2817,2817,E-Wallet,9600
2818,2818,E-Wallet,24800
2819,2819,Card,20600
2820,2820,E-Wallet,26300
2821,2821,E-Wallet,18800
2822,2822,Card,12100
2823,2823,Cash,18000
2824,2824,E-Wallet,8800
2825,2825,Card,21800
2826,2826,Cash,34000
2827,2827,E-Wallet,15300
2828,2828,Cash,26300
2829,2829,E-Wallet,29000
2830,2830,Cash,12000
2831,2831,E-Wallet,11900
2832,2832,E-Wallet,20500
2833,2833,E-Wallet,13300
2834,2834,E-Wallet,24900
2835,2835,Cash,8200
2836,2836,Cash,24200
2837,2837,Cash,11400
2838,2838,E-Wallet,28100
2839,2839,Card,8000
2840,2840,Cash,17600
2841,2841,E-Wallet,33500
2842,2842,Card,23200
2843,2843,Cash,24500
2844,2844,E-Wallet,25200
2845,2845,Cash,13600
2846,2846,E-Wallet,30300
2847,2847,E-Wallet,31400
2848,2848,Card,14400
2849,2849,Card,12700
2850,2850,Card,29000
2851,2851,Cash,15100
2852,2852,E-Wallet,14900
2853,2853,Cash,16900
2854,2854,E-Wallet,34200
2855,2855,E-Wallet,23300
2856,2856,Card,31600
2857,2857,Cash,11900
2858,2858,Cash,17100
2859,2859,E-Wallet,31400
2860,2860,Cash,9900
2861,2861,Card,7700
2862,2862,E-Wallet,30200
2863,2863,E-Wallet,21900
2864,2864,Cash,24700
2865,2865,Cash,7600
2866,2866,E-Wallet,14300
2867,2867,Cash,20700
2868,2868,Card,33500
2869,2869,Cash,9000
2870,2870,Cash,15900
2871,2871,Card,16200
2872,2872,E-Wallet,10800
2873,2873,E-Wallet,27900
2874,2874,E-Wallet,13900
2875,2875,E-Wallet,17100
2876,2876,E-Wallet,20500
2877,2877,Cash,14900
2878,2878,E-Wallet,21000
2879,2879,Cash,32200
2880,2880,Cash,9700
2881,2881,E-Wallet,12500
2882,2882,E-Wallet,27100
2883,2883,Cash,15700
2884,2884,Cash,25700
2885,2885,Cash,21400
2886,2886,Cash,28700
2887,2887,Cash,18200
2888,2888,E-Wallet,14100
2889,2889,Cash,29300
2890,2890,E-Wallet,15000
2891,2891,Cash,25500
2892,2892,E-Wallet,29900
2893,2893,Card,23700
2894,2894,Card,18000
2895,2895,E-Wallet,29700
2896,2896,E-Wallet,30800
2897,2897,E-Wallet,28700
2898,2898,Cash,9400
2899,2899,E-Wallet,18200
2900,2900,E-Wallet,29600
2901,2901,E-Wallet,34100
2902,2902,E-Wallet,28400
2903,2903,Card,33400
2904,2904,E-Wallet,10300
2905,2905,E-Wallet,29100
2906,2906,Cash,29300
2907,2907,Card,17900
2908,2908,E-Wallet,32700
2909,2909,Card,33300
2910,2910,E-Wallet,17700
2911,2911,E-Wallet,23100
2912,2912,E-Wallet,24600
2913,2913,Card,31900
2914,2914,Cash,24500
2915,2915,E-Wallet,24500
2916,2916,E-Wallet,18100
2917,2917,Card,31100
2918,2918,Card,18600
2919,2919,Cash,14900
2920,2920,E-Wallet,31300
2921,2921,Card,16400
2922,2922,E-Wallet,14800
2923,2923,Cash,16200
2924,2924,E-Wallet,22800
2925,2925,Card,29000
2926,2926,Cash,12500
2927,2927,Card,14700
2928,2928,E-Wallet,32400
2929,2929,Card,16500
2930,2930,E-Wallet,19600
2931,2931,Cash,9800
2932,2932,Card,22200
2933,2933,Cash,25100
2934,2934,Card,23500
2935,2935,Card,16300
2936,2936,Card,13000
2937,2937,E-Wallet,32300
2938,2938,E-Wallet,12700
2939,2939,Card,31200
2940,2940,E-Wallet,33900
2941,2941,E-Wallet,13700
2942,2942,Cash,23300
2943,2943,E-Wallet,8200
2944,2944,E-Wallet,32000
2945,2945,Card,23500
2946,2946,Cash,33700
2947,2947,Card,15000
2948,2948,Cash,10100
2949,2949,Cash,10600
2950,2950,Cash,33900
2951,2951,Cash,20100
2952,2952,Card,14200
2953,2953,Cash,20100
2954,2954,Card,22800
2955,2955,E-Wallet,22100
2956,2956,Card,18600
2957,2957,E-Wallet,31200
2958,2958,E-Wallet,29800
2959,2959,Cash,18800
2960,2960,Card,26800
2961,2961,Cash,13900
2962,2962,E-Wallet,18300
2963,2963,E-Wallet,23800
2964,2964,E-Wallet,34400
2965,2965,Card,19600
2966,2966,Cash,23600
2967,2967,E-Wallet,9600
2968,2968,Card,21800
2969,2969,Card,14200
2970,2970,Card,10700
2971,2971,E-Wallet,25800
2972,2972,Cash,14600
2973,2973,Cash,21700
2974,2974,Cash,13600
2975,2975,Cash,31700
2976,2976,E-Wallet,16500
2977,2977,Cash,15900
2978,2978,Cash,22700
2979,2979,E-Wallet,23800
2980,2980,Card,30700
2981,2981,E-Wallet,28300
2982,2982,E-Wallet,11600
2983,2983,E-Wallet,11900
2984,2984,Cash,33900
2985,2985,E-Wallet,21000
2986,2986,Cash,12600
2987,2987,E-Wallet,17300
2988,2988,E-Wallet,18300
2989,2989,Card,8300
2990,2990,Card,32300
2991,2991,Cash,15300
2992,2992,Card,25600
2993,2993,Cash,30000
2994,2994,E-Wallet,24400
2995,2995,E-Wallet,28500
2996,2996,Cash,24300
2997,2997,Card,31800
2998,2998,Cash,10000
2999,2999,Card,9600
3000,3000,Card,20500
3001,3001,Card,30100
3002,3002,Card,28000
3003,3003,E-Wallet,30300
3004,3004,E-Wallet,10700
3005,3005,Card,19100
3006,3006,Cash,8200
3007,3007,E-Wallet,30100
3008,3008,Cash,33900
3009,3009,Cash,19400
3010,3010,Cash,18000
3011,3011,Cash,32900
3012,3012,E-Wallet,7600
3013,3013,E-Wallet,9100
3014,3014,E-Wallet,10800
3015,3015,Cash,8300
3016,3016,Cash,7300
3017,3017,Card,9500
3018,3018,Cash,8700
3019,3019,Card,11200
3020,3020,Cash,8400
3021,3021,Cash,11100
3022,3022,Card,7700
3023,3023,E-Wallet,9900
3024,3024,Card,9600
3025,3025,Cash,9900
3026,3026,E-Wallet,11000
3027,3027,Cash,8800
3028,3028,Cash,7200
3029,3029,Cash,10300
3030,3030,Cash,11000
3031,3031,Cash,8000
3032,3032,Card,9000
3033,3033,Cash,8000
3034,3034,Cash,8200
3035,3035,Cash,9600
3036,3036,E-Wallet,10300
3037,3037,Card,9100
3038,3038,Card,10700
3039,3039,Card,8600
3040,3040,Cash,8900
3041,3041,E-Wallet,9700
3042,3042,E-Wallet,9500
3043,3043,Cash,8400
3044,3044,Card,10700
3045,3045,E-Wallet,9100
3046,3046,E-Wallet,7400
3047,3047,Card,7000
3048,3048,Card,7300
3049,3049,Card,8000
3050,3050,Cash,7500
3051,3051,Card,11000
3052,3052,Cash,8800
3053,3053,E-Wallet,7000
3054,3054,Card,9200
3055,3055,Card,7400
3056,3056,Cash,10600
3057,3057,Cash,10600
3058,3058,Card,8100
3059,3059,E-Wallet,6100
3060,3060,E-Wallet,6900
3061,3061,Card,7200
3062,3062,Cash,11100
3063,3063,Cash,10000
3064,3064,E-Wallet,9600
3065,3065,Card,10500
3066,3066,Card,8900
3067,3067,Cash,11300
3068,3068,Card,10800
3069,3069,Cash,8700
3070,3070,Cash,9500
3071,3071,Card,8300
3072,3072,Cash,7300
3073,3073,Card,8300
3074,3074,E-Wallet,10600
3075,3075,Cash,7400
3076,3076,Card,9800
3077,3077,Cash,29700
3078,3078,E-Wallet,25300
3079,3079,Card,28500
3080,3080,E-Wallet,10800
3081,3081,E-Wallet,22400
3082,3082,Card,8200
3083,3083,E-Wallet,17600
3084,3084,Cash,31900
3085,3085,E-Wallet,10700
3086,3086,Card,11500
3087,3087,Cash,29000
3088,3088,E-Wallet,8700
3089,3089,E-Wallet,12000
3090,3090,Card,19000
3091,3091,E-Wallet,25900
3092,3092,Card,16900
3093,3093,E-Wallet,30100
3094,3094,E-Wallet,24900
3095,3095,Cash,11100
3096,3096,E-Wallet,8200
3097,3097,Cash,23800
3098,3098,Cash,26300
3099,3099,Card,9700
3100,3100,Cash,27700
3101,3101,Cash,23300
3102,3102,E-Wallet,28500
3103,3103,Cash,22600
3104,3104,Cash,8800
3105,3105,Cash,27100
3106,3106,Cash,27400
3107,3107,Card,17800
3108,3108,E-Wallet,27400
3109,3109,Card,24700
3110,3110,Card,34900
3111,3111,Cash,9100
3112,3112,E-Wallet,22300
3113,3113,E-Wallet,11500
3114,3114,Card,31200
3115,3115,Card,13300
3116,3116,Card,30600
3117,3117,E-Wallet,24900
3118,3118,E-Wallet,27400
3119,3119,Cash,34600
3120,3120,E-Wallet,31200
3121,3121,Cash,10100
3122,3122,Cash,13700
3123,3123,Cash,9600
3124,3124,Cash,17400
3125,3125,Card,19000
3126,3126,Cash,20200
3127,3127,E-Wallet,27200
3128,3128,Card,20100
3129,3129,E-Wallet,28200
3130,3130,E-Wallet,34800
3131,3131,Card,19700
3132,3132,Cash,28400
3133,3133,Cash,20900
3134,3134,Cash,24700
3135,3135,E-Wallet,12900
3136,3136,E-Wallet,10500
3137,3137,Cash,35300
3138,3138,Card,17400
3139,3139,Cash,22400
3140,3140,Cash,16800
3141,3141,E-Wallet,13800
3142,3142,Cash,14300
3143,3143,Cash,9000
3144,3144,E-Wallet,27100
3145,3145,E-Wallet,17200
3146,3146,E-Wallet,22500
3147,3147,Cash,31500
3148,3148,Cash,29000
3149,3149,E-Wallet,16400
3150,3150,E-Wallet,33500
3151,3151,E-Wallet,25900
3152,3152,E-Wallet,8500
3153,3153,Card,24900
3154,3154,Cash,23100
3155,3155,E-Wallet,29600
3156,3156,E-Wallet,24900
3157,3157,E-Wallet,10900
3158,3158,Card,17000
3159,3159,Cash,18400
3160,3160,Cash,13100
3161,3161,E-Wallet,19200
3162,3162,Card,34200
3163,3163,E-Wallet,28400
3164,3164,Cash,13100
3165,3165,E-Wallet,27600
3166,3166,E-Wallet,11100
3167,3167,Cash,29400
3168,3168,Cash,35200
3169,3169,Card,26100
3170,3170,Cash,30400
3171,3171,Cash,31200
3172,3172,E-Wallet,9100
3173,3173,E-Wallet,25900
3174,3174,Cash,11300
3175,3175,Card,15100
3176,3176,E-Wallet,21400
3177,3177,Card,33800
3178,3178,E-Wallet,15300
3179,3179,E-Wallet,33500
3180,3180,Cash,9100
3181,3181,Cash,30600
3182,3182,E-Wallet,21100
3183,3183,Cash,19000
3184,3184,Card,24500
3185,3185,E-Wallet,19900
3186,3186,Card,28000
3187,3187,Card,22700
3188,3188,Card,18900
3189,3189,E-Wallet,12700
3190,3190,Card,27700
3191,3191,Card,10200
3192,3192,E-Wallet,34200
3193,3193,E-Wallet,25300
3194,3194,Cash,9400
3195,3195,E-Wallet,32900
3196,3196,Card,32700
3197,3197,E-Wallet,30700
3198,3198,E-Wallet,22700
3199,3199,E-Wallet,18300
3200,3200,E-Wallet,19200
3201,3201,E-Wallet,19600
3202,3202,Card,18200
3203,3203,Card,12500
3204,3204,Card,21400
3205,3205,E-Wallet,21300
3206,3206,E-Wallet,18100
3207,3207,E-Wallet,22500
3208,3208,Card,31700
3209,3209,Card,32500
3210,3210,Cash,22600
3211,3211,E-Wallet,33400
3212,3212,Card,11000
3213,3213,E-Wallet,14600
3214,3214,E-Wallet,15700
3215,3215,Card,30500
3216,3216,Card,11000
3217,3217,Cash,13900
3218,3218,Card,26500
3219,3219,Cash,9100
3220,3220,Card,29400
3221,3221,Card,13700
3222,3222,E-Wallet,33200
